MMMM_YY,Employee_ID,Age,Gender,City,Education_Level,Department,Income,Date_Of_Joining,LastWorkingDate,Joining_Designation,Grade,Total_Business_Value,Quarterly_Rating,Overtime_Flag
Oct-22,10143,34.0,0,HYD,2,Operations,35730.0,2020-11-05,,Associate Manager,A,-4095,2.0,1
Nov-22,10143,34.0,0,HYD,2,Operations,35730.0,2020-11-05,,Associate Manager,A,20400,2.0,0
Dec-22,10143,34.0,0,HYD,2,Operations,35730.0,2020-11-05,,Associate Manager,A,38337,2.0,1
Jan-21,10144,30.0,1,DEL,1,Operations,84568.0,2018-08-06,,Senior Analyst,B,34643,3.0,0
Feb-21,10144,30.0,1,DEL,1,Operations,84568.0,2018-08-06,,Senior Analyst,B,41511,3.0,1
Mar-21,10144,30.0,1,DEL,1,Operations,84568.0,2018-08-06,,Senior Analyst,B,20742,2.0,0
Apr-21,10144,30.0,1,DEL,1,Operations,84568.0,2018-08-06,,Senior Analyst,B,41475,3.0,0
May-21,10144,30.0,1,DEL,1,Operations,84568.0,2018-08-06,,Senior Analyst,B,53823,4.0,1
Jun-21,10144,30.0,1,DEL,1,Operations,84568.0,2018-08-06,,Senior Analyst,B,27959,2.0,1
Jul-21,10144,30.0,1,DEL,1,Operations,84568.0,2018-08-06,,Senior Analyst,B,51359,3.0,1
Aug-21,10144,30.0,1,DEL,1,Operations,84568.0,2018-08-06,,Senior Analyst,B,28722,3.0,0
Sep-21,10144,30.0,1,DEL,1,Operations,84568.0,2018-08-06,,Senior Analyst,B,10021,1.0,1
Oct-21,10144,30.0,1,DEL,1,Operations,84568.0,2018-08-06,,Senior Analyst,B,36844,,0
Nov-21,10144,30.0,1,DEL,1,Operations,84568.0,2018-08-06,,Senior Analyst,B,30891,1.0,0
Dec-21,10144,30.0,1,DEL,1,Operations,84568.0,2018-08-06,,Senior Analyst,B,6975,3.0,1
Jan-22,10144,30.0,1,DEL,1,Operations,84568.0,2018-08-06,,Senior Analyst,B,22449,3.0,0
Feb-22,10144,30.0,1,DEL,1,Operations,84568.0,2018-08-06,,Senior Analyst,B,19330,3.0,1
Mar-22,10144,30.0,1,DEL,1,Operations,84568.0,2018-08-06,,Senior Analyst,B,20837,1.0,1
Apr-22,10144,30.0,1,DEL,1,Operations,84568.0,2018-08-06,,Senior Analyst,B,-17839,2.0,1
May-22,10144,,1,DEL,1,Operations,84568.0,2018-08-06,,Senior Analyst,B,26576,3.0,1
Jun-22,10144,30.0,1,DEL,1,Operations,84568.0,2018-08-06,,Senior Analyst,B,-4184,2.0,0
Jul-22,10144,30.0,1,DEL,1,Operations,84568.0,2018-08-06,,Senior Analyst,B,28215,,1
Aug-22,10144,30.0,1,DEL,1,Operations,84568.0,2018-08-06,,Senior Analyst,B,11208,4.0,0
Sep-22,10144,30.0,1,DEL,1,Operations,84568.0,2018-08-06,,Senior Analyst,B,42361,1.0,1
Oct-22,10144,30.0,1,DEL,1,Operations,84568.0,2018-08-06,,Senior Analyst,B,-4702,3.0,1
Nov-22,10144,30.0,1,DEL,1,Operations,84568.0,2018-08-06,,Senior Analyst,B,58282,4.0,1
Dec-22,10144,30.0,1,DEL,1,Operations,84568.0,2018-08-06,,Senior Analyst,B,20835,1.0,0
Jan-21,10145,46.0,0,MUM,1,Retail Banking,38788.0,2019-09-04,,Senior Analyst,C,91436,4.0,0
Feb-21,10145,46.0,0,MUM,1,Retail Banking,38788.0,2019-09-04,,Senior Analyst,C,103034,2.0,0
Mar-21,10145,46.0,0,MUM,1,Retail Banking,38788.0,2019-09-04,,Senior Analyst,C,17713,,0
Apr-21,10145,46.0,0,MUM,1,Retail Banking,38788.0,2019-09-04,,Senior Analyst,C,9423,4.0,1
May-21,10145,46.0,0,MUM,1,Retail Banking,38788.0,2019-09-04,,Senior Analyst,C,173194,3.0,0
Jun-21,10145,46.0,0,MUM,1,Retail Banking,38788.0,2019-09-04,,Senior Analyst,C,64543,1.0,1
Jul-21,10145,46.0,0,MUM,1,Retail Banking,38788.0,2019-09-04,,Senior Analyst,C,151973,4.0,0
Aug-21,10145,46.0,0,MUM,1,Retail Banking,38788.0,2019-09-04,,Senior Analyst,C,192134,2.0,0
Sep-21,10145,46.0,0,MUM,1,Retail Banking,38788.0,2019-09-04,,Senior Analyst,C,136143,4.0,0
Oct-21,10145,46.0,0,MUM,1,Retail Banking,38788.0,2019-09-04,,Senior Analyst,C,95193,2.0,0
Nov-21,10145,46.0,0,MUM,1,Retail Banking,38788.0,2019-09-04,,Senior Analyst,C,108684,3.0,0
Dec-21,10145,46.0,0,MUM,1,Retail Banking,38788.0,2019-09-04,,Senior Analyst,C,28213,4.0,0
Jan-22,10145,46.0,0,MUM,1,Retail Banking,,2019-09-04,,Senior Analyst,C,130852,1.0,0
Feb-22,10145,46.0,0,MUM,1,Retail Banking,38788.0,2019-09-04,,Senior Analyst,C,82377,2.0,0
Mar-22,10145,46.0,0,MUM,1,Retail Banking,38788.0,2019-09-04,,Senior Analyst,C,121172,1.0,0
Apr-22,10145,46.0,0,MUM,1,Retail Banking,38788.0,2019-09-04,,Senior Analyst,C,159208,3.0,0
May-22,10145,46.0,0,MUM,1,Retail Banking,38788.0,2019-09-04,,Senior Analyst,C,112043,3.0,1
Jun-22,10145,46.0,0,MUM,1,Retail Banking,38788.0,2019-09-04,,Senior Analyst,C,41251,4.0,0
Jul-22,10145,46.0,0,MUM,1,Retail Banking,38788.0,2019-09-04,,Senior Analyst,C,19731,3.0,0
Aug-22,10145,46.0,0,MUM,1,Retail Banking,38788.0,2019-09-04,,Senior Analyst,C,47240,2.0,0
Sep-22,10145,46.0,0,MUM,1,Retail Banking,38788.0,2019-09-04,,Senior Analyst,C,116075,3.0,0
Oct-22,10145,46.0,0,MUM,1,Retail Banking,38788.0,2019-09-04,,Senior Analyst,C,53596,3.0,0
Nov-22,10145,46.0,0,MUM,1,Retail Banking,38788.0,2019-09-04,,Senior Analyst,C,-23834,2.0,1
Dec-22,10145,46.0,0,MUM,1,Retail Banking,38788.0,2019-09-04,,Senior Analyst,C,199787,2.0,0
Jan-21,10146,53.0,1,BLR,2,Risk & Compliance,66491.0,2020-11-05,,Deputy Manager,C,25804,2.0,0
Feb-21,10146,53.0,1,BLR,2,Risk & Compliance,66491.0,2020-11-05,,Deputy Manager,C,36945,4.0,0
Mar-21,10146,53.0,1,BLR,2,Risk & Compliance,66491.0,2020-11-05,,Deputy Manager,C,56572,2.0,0
Apr-21,10146,53.0,1,BLR,2,Risk & Compliance,66491.0,2020-11-05,,Deputy Manager,C,24923,3.0,0
May-21,10146,53.0,1,BLR,2,Risk & Compliance,66491.0,2020-11-05,,Deputy Manager,C,133051,2.0,0
Jun-21,10146,53.0,1,BLR,2,Risk & Compliance,66491.0,2020-11-05,,Deputy Manager,C,-34937,3.0,0
Jul-21,10146,53.0,1,BLR,2,Risk & Compliance,66491.0,2020-11-05,,Deputy Manager,C,27006,3.0,0
Aug-21,10146,53.0,1,BLR,2,Risk & Compliance,66491.0,2020-11-05,,Deputy Manager,C,70204,2.0,1
Sep-21,10146,53.0,1,BLR,2,Risk & Compliance,,2020-11-05,,Deputy Manager,C,-7779,3.0,0
Oct-21,10146,53.0,1,BLR,2,Risk & Compliance,66491.0,2020-11-05,,Deputy Manager,C,36980,4.0,1
Nov-21,10146,53.0,1,BLR,2,Risk & Compliance,66491.0,2020-11-05,,Deputy Manager,C,88353,4.0,0
Dec-21,10146,53.0,1,BLR,2,Risk & Compliance,66491.0,2020-11-05,,Deputy Manager,C,80995,,0
Jan-22,10146,53.0,1,BLR,2,Risk & Compliance,66491.0,2020-11-05,,Deputy Manager,C,-6001,2.0,0
Feb-22,10146,53.0,1,BLR,2,Risk & Compliance,66491.0,2020-11-05,,Deputy Manager,C,61929,3.0,0
Mar-22,10146,53.0,1,BLR,2,Risk & Compliance,66491.0,2020-11-05,,Deputy Manager,C,40788,3.0,0
Apr-22,10146,53.0,1,BLR,2,Risk & Compliance,66491.0,2020-11-05,,Deputy Manager,C,53194,4.0,0
May-22,10146,53.0,1,BLR,2,Risk & Compliance,66491.0,2020-11-05,,Deputy Manager,C,-21976,2.0,0
Jun-22,10146,53.0,1,BLR,2,Risk & Compliance,66491.0,2020-11-05,,Deputy Manager,C,62850,1.0,1
Jul-22,10146,53.0,1,BLR,2,Risk & Compliance,66491.0,2020-11-05,,Deputy Manager,C,50603,3.0,0
Aug-22,10146,53.0,1,BLR,2,Risk & Compliance,66491.0,2020-11-05,,Deputy Manager,C,29828,4.0,0
Sep-22,10146,53.0,1,BLR,2,Risk & Compliance,66491.0,2020-11-05,,Deputy Manager,C,2991,3.0,0
Oct-22,10146,53.0,1,BLR,2,Risk & Compliance,66491.0,2020-11-05,,Deputy Manager,C,108591,,0
Nov-22,10146,53.0,1,BLR,2,Risk & Compliance,66491.0,2020-11-05,,Deputy Manager,D,27205,2.0,0
Dec-22,10146,53.0,1,BLR,2,Risk & Compliance,66491.0,2020-11-05,,Deputy Manager,D,-9369,2.0,0
Jan-21,10147,33.0,1,PUN,2,Retail Banking,49084.0,2021-06-01,,Senior Analyst,B,170810,3.0,0
Feb-21,10147,33.0,1,PUN,2,Retail Banking,49084.0,2021-06-01,,Senior Analyst,B,13895,3.0,0
Mar-21,10147,33.0,1,PUN,2,Retail Banking,49084.0,2021-06-01,,Senior Analyst,B,176242,4.0,1
Apr-21,10147,33.0,1,PUN,2,Retail Banking,49084.0,2021-06-01,,Senior Analyst,B,142370,3.0,0
May-21,10147,33.0,1,PUN,2,Retail Banking,49084.0,2021-06-01,,Senior Analyst,B,181943,3.0,0
Jun-21,10147,33.0,1,PUN,2,Retail Banking,49084.0,2021-06-01,,Senior Analyst,B,62817,4.0,0
Jul-21,10147,33.0,1,PUN,2,Retail Banking,49084.0,2021-06-01,,Senior Analyst,B,114826,4.0,0
Aug-21,10147,33.0,1,PUN,2,Retail Banking,49084.0,2021-06-01,,Senior Analyst,B,27808,3.0,0
Sep-21,10147,33.0,1,PUN,2,Retail Banking,49084.0,2021-06-01,,Senior Analyst,B,60164,2.0,0
Oct-21,10147,33.0,1,PUN,2,Retail Banking,49084.0,2021-06-01,,Senior Analyst,B,54108,2.0,0
Nov-21,10147,33.0,1,PUN,2,Retail Banking,49084.0,2021-06-01,,Senior Analyst,B,95633,2.0,1
Dec-21,10147,33.0,1,PUN,2,Retail Banking,49084.0,2021-06-01,,Senior Analyst,B,23115,3.0,0
Jan-22,10147,33.0,1,PUN,2,Retail Banking,49084.0,2021-06-01,,Senior Analyst,B,141714,1.0,0
Feb-22,10147,33.0,1,PUN,2,Retail Banking,49084.0,2021-06-01,,Senior Analyst,B,184471,,0
Mar-22,10147,33.0,1,PUN,2,Retail Banking,49084.0,2021-06-01,,Senior Analyst,B,156405,3.0,0
Apr-22,10147,33.0,1,PUN,2,Retail Banking,49084.0,2021-06-01,,Senior Analyst,B,101417,4.0,0
May-22,10147,33.0,1,PUN,2,Retail Banking,49084.0,2021-06-01,,Senior Analyst,B,172302,2.0,0
Jun-22,10147,33.0,1,PUN,2,Retail Banking,49084.0,2021-06-01,,Senior Analyst,B,108760,3.0,0
Jul-22,10147,33.0,1,PUN,2,Retail Banking,,2021-06-01,,Senior Analyst,B,107265,4.0,0
Aug-22,10147,33.0,1,PUN,2,Retail Banking,49084.0,2021-06-01,,Senior Analyst,B,121273,3.0,0
Sep-22,10147,33.0,1,PUN,2,Retail Banking,49084.0,2021-06-01,,Senior Analyst,B,124655,2.0,0
Oct-22,10147,33.0,1,PUN,2,Retail Banking,49084.0,2021-06-01,,Senior Analyst,B,146698,4.0,0
Nov-22,10147,33.0,1,PUN,2,Retail Banking,49084.0,2021-06-01,,Senior Analyst,B,110293,3.0,0
Dec-22,10147,33.0,1,PUN,2,Retail Banking,,2021-06-01,,Senior Analyst,B,164985,3.0,0
Jan-21,10148,41.0,0,CHN,2,IT & Digital,65857.0,2019-02-12,2021-04-21,Senior Analyst,A,40044,3.0,0
Feb-21,10148,41.0,0,CHN,2,IT & Digital,65857.0,2019-02-12,2021-04-21,Senior Analyst,A,64398,3.0,0
Mar-21,10148,41.0,0,CHN,2,IT & Digital,65857.0,2019-02-12,2021-04-21,Senior Analyst,A,55046,2.0,1
Apr-21,10148,41.0,0,CHN,2,IT & Digital,65857.0,2019-02-12,2021-04-21,Senior Analyst,A,64476,1.0,0
Jan-21,10149,39.0,1,MUM,2,Risk & Compliance,45205.0,2018-11-10,,Senior Analyst,A,72426,4.0,0
Feb-21,10149,39.0,1,MUM,2,Risk & Compliance,45205.0,2018-11-10,,Senior Analyst,A,59271,3.0,1
Mar-21,10149,39.0,1,MUM,2,Risk & Compliance,45205.0,2018-11-10,,Senior Analyst,A,92413,4.0,0
Apr-21,10149,39.0,1,MUM,2,Risk & Compliance,45205.0,2018-11-10,,Senior Analyst,A,-31109,3.0,0
May-21,10149,,1,MUM,2,Risk & Compliance,45205.0,2018-11-10,,Senior Analyst,A,40307,2.0,0
Jun-21,10149,39.0,1,MUM,2,Risk & Compliance,45205.0,2018-11-10,,Senior Analyst,A,79256,4.0,1
Jul-21,10149,39.0,1,MUM,2,Risk & Compliance,45205.0,2018-11-10,,Senior Analyst,A,-19500,3.0,0
Aug-21,10149,39.0,1,MUM,2,Risk & Compliance,45205.0,2018-11-10,,Senior Analyst,A,59931,3.0,0
Sep-21,10149,39.0,1,MUM,2,Risk & Compliance,45205.0,2018-11-10,,Senior Analyst,A,19228,2.0,0
Oct-21,10149,39.0,1,MUM,2,Risk & Compliance,45205.0,2018-11-10,,Senior Analyst,A,86654,1.0,0
Nov-21,10149,39.0,1,MUM,2,Risk & Compliance,45205.0,2018-11-10,,Senior Analyst,A,54714,3.0,0
Dec-21,10149,39.0,1,MUM,2,Risk & Compliance,45205.0,2018-11-10,,Senior Analyst,A,17976,3.0,0
Jan-22,10149,39.0,1,MUM,2,Risk & Compliance,45205.0,2018-11-10,,Senior Analyst,A,19840,2.0,1
Feb-22,10149,39.0,1,MUM,2,Risk & Compliance,45205.0,2018-11-10,,Senior Analyst,A,60998,2.0,0
Mar-22,10149,39.0,1,MUM,2,Risk & Compliance,45205.0,2018-11-10,,Senior Analyst,A,102394,2.0,0
Apr-22,10149,39.0,1,MUM,2,Risk & Compliance,45205.0,2018-11-10,,Senior Analyst,A,74250,4.0,0
May-22,10149,39.0,1,MUM,2,Risk & Compliance,45205.0,2018-11-10,,Senior Analyst,A,95428,3.0,0
Jun-22,10149,39.0,1,MUM,2,Risk & Compliance,,2018-11-10,,Senior Analyst,A,49062,3.0,0
Jul-22,10149,39.0,1,MUM,2,Risk & Compliance,45205.0,2018-11-10,,Senior Analyst,A,71054,3.0,0
Aug-22,10149,39.0,1,MUM,2,Risk & Compliance,45205.0,2018-11-10,,Senior Analyst,A,35746,4.0,0
Sep-22,10149,39.0,1,MUM,2,Risk & Compliance,45205.0,2018-11-10,,Senior Analyst,A,-27152,3.0,1
Oct-22,10149,39.0,1,MUM,2,Risk & Compliance,45205.0,2018-11-10,,Senior Analyst,A,2384,3.0,0
Nov-22,10149,39.0,1,MUM,2,Risk & Compliance,45205.0,2018-11-10,,Senior Analyst,A,68705,3.0,1
Dec-22,10149,39.0,1,MUM,2,Risk & Compliance,45205.0,2018-11-10,,Senior Analyst,A,14061,4.0,0
Jan-21,10150,30.0,1,DEL,2,Risk & Compliance,52069.0,2020-02-05,,Deputy Manager,C,38317,3.0,0
Feb-21,10150,30.0,1,DEL,2,Risk & Compliance,52069.0,2020-02-05,,Deputy Manager,C,48951,4.0,0
Mar-21,10150,30.0,1,DEL,2,Risk & Compliance,52069.0,2020-02-05,,Deputy Manager,C,66760,2.0,0
Apr-21,10150,30.0,1,DEL,2,Risk & Compliance,52069.0,2020-02-05,,Deputy Manager,C,13268,3.0,1
May-21,10150,30.0,1,DEL,2,Risk & Compliance,52069.0,2020-02-05,,Deputy Manager,C,102021,2.0,0
Jun-21,10150,30.0,1,DEL,2,Risk & Compliance,52069.0,2020-02-05,,Deputy Manager,C,53232,3.0,1
Jul-21,10150,30.0,1,DEL,2,Risk & Compliance,52069.0,2020-02-05,,Deputy Manager,C,58764,3.0,0
Aug-21,10150,30.0,1,DEL,2,Risk & Compliance,,2020-02-05,,Deputy Manager,C,58765,3.0,1
Sep-21,10150,30.0,1,DEL,2,Risk & Compliance,52069.0,2020-02-05,,Deputy Manager,C,76063,3.0,1
Oct-21,10150,30.0,1,DEL,2,Risk & Compliance,52069.0,2020-02-05,,Deputy Manager,C,20661,3.0,0
Nov-21,10150,30.0,1,DEL,2,Risk & Compliance,52069.0,2020-02-05,,Deputy Manager,C,-9370,3.0,0
Dec-21,10150,30.0,1,DEL,2,Risk & Compliance,52069.0,2020-02-05,,Deputy Manager,C,75882,5.0,0
Jan-22,10150,30.0,1,DEL,2,Risk & Compliance,52069.0,2020-02-05,,Deputy Manager,C,41544,2.0,0
Feb-22,10150,30.0,1,DEL,2,Risk & Compliance,52069.0,2020-02-05,,Deputy Manager,C,96276,2.0,0
Mar-22,10150,30.0,1,DEL,2,Risk & Compliance,52069.0,2020-02-05,,Deputy Manager,C,53434,2.0,0
Apr-22,10150,30.0,1,DEL,2,Risk & Compliance,52069.0,2020-02-05,,Deputy Manager,C,-18959,3.0,0
May-22,10150,30.0,1,DEL,2,Risk & Compliance,52069.0,2020-02-05,,Deputy Manager,C,42466,2.0,1
Jun-22,10150,30.0,1,DEL,2,Risk & Compliance,52069.0,2020-02-05,,Deputy Manager,C,52387,2.0,0
Jul-22,10150,30.0,1,DEL,2,Risk & Compliance,52069.0,2020-02-05,,Deputy Manager,C,-2182,4.0,1
Aug-22,10150,30.0,1,DEL,2,Risk & Compliance,52069.0,2020-02-05,,Deputy Manager,C,33419,2.0,0
Sep-22,10150,30.0,1,DEL,2,Risk & Compliance,52069.0,2020-02-05,,Deputy Manager,C,72203,3.0,0
Oct-22,10150,30.0,1,DEL,2,Risk & Compliance,52069.0,2020-02-05,,Deputy Manager,C,62474,3.0,0
Nov-22,10150,30.0,1,DEL,2,Risk & Compliance,52069.0,2020-02-05,,Deputy Manager,C,56897,2.0,1
Dec-22,10150,30.0,1,DEL,2,Risk & Compliance,52069.0,2020-02-05,,Deputy Manager,C,28031,4.0,0
Jan-21,10151,25.0,0,BLR,2,Retail Banking,55736.0,2018-11-27,,Senior Analyst,A,123142,3.0,0
Feb-21,10151,25.0,0,BLR,2,Retail Banking,55736.0,2018-11-27,,Senior Analyst,A,107914,,0
Mar-21,10151,25.0,0,BLR,2,Retail Banking,55736.0,2018-11-27,,Senior Analyst,A,117563,3.0,1
Apr-21,10151,25.0,0,BLR,2,Retail Banking,,2018-11-27,,Senior Analyst,A,135535,3.0,0
May-21,10151,25.0,0,BLR,2,Retail Banking,55736.0,2018-11-27,,Senior Analyst,A,45026,3.0,1
Jun-21,10151,25.0,0,BLR,2,Retail Banking,55736.0,2018-11-27,,Senior Analyst,A,8420,4.0,0
Jul-21,10151,25.0,0,BLR,2,Retail Banking,55736.0,2018-11-27,,Senior Analyst,A,114343,2.0,0
Aug-21,10151,25.0,0,BLR,2,Retail Banking,55736.0,2018-11-27,,Senior Analyst,A,214570,3.0,0
Sep-21,10151,25.0,0,BLR,2,Retail Banking,55736.0,2018-11-27,,Senior Analyst,A,89538,1.0,0
Oct-21,10151,25.0,0,BLR,2,Retail Banking,55736.0,2018-11-27,,Senior Analyst,A,121897,1.0,1
Nov-21,10151,25.0,0,BLR,2,Retail Banking,55736.0,2018-11-27,,Senior Analyst,A,215447,3.0,0
Dec-21,10151,25.0,0,BLR,2,Retail Banking,55736.0,2018-11-27,,Senior Analyst,A,182641,3.0,0
Jan-22,10151,25.0,0,BLR,2,Retail Banking,58437.0,2018-11-27,,Senior Analyst,A,93885,3.0,1
Feb-22,10151,25.0,0,BLR,2,Retail Banking,58437.0,2018-11-27,,Senior Analyst,A,136500,1.0,1
Mar-22,10151,25.0,0,BLR,2,Retail Banking,58437.0,2018-11-27,,Senior Analyst,A,197712,1.0,0
Apr-22,10151,25.0,0,BLR,2,Retail Banking,,2018-11-27,,Senior Analyst,A,191710,3.0,0
May-22,10151,25.0,0,BLR,2,Retail Banking,58437.0,2018-11-27,,Senior Analyst,A,136131,2.0,0
Jun-22,10151,25.0,0,BLR,2,Retail Banking,58437.0,2018-11-27,,Senior Analyst,A,117297,3.0,0
Jul-22,10151,25.0,0,BLR,2,Retail Banking,58437.0,2018-11-27,,Senior Analyst,A,143547,2.0,0
Aug-22,10151,25.0,0,BLR,2,Retail Banking,58437.0,2018-11-27,,Senior Analyst,A,47433,2.0,0
Sep-22,10151,25.0,0,BLR,2,Retail Banking,58437.0,2018-11-27,,Senior Analyst,A,163630,4.0,0
Oct-22,10151,25.0,0,BLR,2,Retail Banking,58437.0,2018-11-27,,Senior Analyst,A,219908,3.0,0
Nov-22,10151,25.0,0,BLR,2,Retail Banking,58437.0,2018-11-27,,Senior Analyst,A,199362,2.0,0
Dec-22,10151,25.0,0,BLR,2,Retail Banking,58437.0,2018-11-27,,Senior Analyst,A,58514,3.0,0
Jan-21,10152,25.0,1,KOL,2,Corporate Banking,36960.0,2021-01-09,2022-09-22,Analyst,B,179442,,0
Feb-21,10152,25.0,1,KOL,2,Corporate Banking,36960.0,2021-01-09,2022-09-22,Analyst,B,163630,3.0,0
Mar-21,10152,25.0,1,KOL,2,Corporate Banking,36960.0,2021-01-09,2022-09-22,Analyst,B,169748,2.0,0
Apr-21,10152,25.0,1,KOL,2,Corporate Banking,36960.0,2021-01-09,2022-09-22,Analyst,B,-29792,1.0,1
May-21,10152,25.0,1,KOL,2,Corporate Banking,36960.0,2021-01-09,2022-09-22,Analyst,B,132452,2.0,0
Jun-21,10152,25.0,1,KOL,2,Corporate Banking,,2021-01-09,2022-09-22,Analyst,B,230872,1.0,0
Jul-21,10152,25.0,1,KOL,2,Corporate Banking,36960.0,2021-01-09,2022-09-22,Analyst,B,107958,4.0,0
Aug-21,10152,25.0,1,KOL,2,Corporate Banking,36960.0,2021-01-09,2022-09-22,Analyst,B,181776,2.0,1
Sep-21,10152,25.0,1,KOL,2,Corporate Banking,36960.0,2021-01-09,2022-09-22,Analyst,B,177225,4.0,0
Oct-21,10152,25.0,1,KOL,2,Corporate Banking,36960.0,2021-01-09,2022-09-22,Analyst,B,64658,5.0,1
Nov-21,10152,25.0,1,KOL,2,Corporate Banking,36960.0,2021-01-09,2022-09-22,Analyst,B,48663,2.0,0
Dec-21,10152,25.0,1,KOL,2,Corporate Banking,,2021-01-09,2022-09-22,Analyst,B,130536,3.0,1
Jan-22,10152,25.0,1,KOL,2,Corporate Banking,36960.0,2021-01-09,2022-09-22,Analyst,B,168555,3.0,1
Feb-22,10152,25.0,1,KOL,2,Corporate Banking,36960.0,2021-01-09,2022-09-22,Analyst,B,28460,4.0,0
Mar-22,10152,25.0,1,KOL,2,Corporate Banking,36960.0,2021-01-09,2022-09-22,Analyst,B,-15322,2.0,0
Apr-22,10152,25.0,1,KOL,2,Corporate Banking,36960.0,2021-01-09,2022-09-22,Analyst,B,181112,2.0,0
May-22,10152,25.0,1,KOL,2,Corporate Banking,36960.0,2021-01-09,2022-09-22,Analyst,B,101905,2.0,0
Jun-22,10152,25.0,1,KOL,2,Corporate Banking,36960.0,2021-01-09,2022-09-22,Analyst,B,85570,3.0,1
Jul-22,10152,25.0,1,KOL,2,Corporate Banking,36960.0,2021-01-09,2022-09-22,Analyst,B,85867,3.0,0
Aug-22,10152,25.0,1,KOL,2,Corporate Banking,36960.0,2021-01-09,2022-09-22,Analyst,B,112455,4.0,0
Sep-22,10152,25.0,1,KOL,2,Corporate Banking,36960.0,2021-01-09,2022-09-22,Analyst,B,164761,,1
Jan-21,10153,23.0,0,DEL,2,Corporate Banking,68334.0,2020-12-22,,Associate Manager,C,-23607,2.0,0
Feb-21,10153,23.0,0,DEL,2,Corporate Banking,68334.0,2020-12-22,,Associate Manager,C,153349,3.0,1
Mar-21,10153,23.0,0,DEL,2,Corporate Banking,68334.0,2020-12-22,,Associate Manager,C,94174,2.0,0
Apr-21,10153,23.0,0,DEL,2,Corporate Banking,68334.0,2020-12-22,,Associate Manager,C,31658,5.0,1
May-21,10153,23.0,0,DEL,2,Corporate Banking,68334.0,2020-12-22,,Associate Manager,C,85523,3.0,1
Jun-21,10153,23.0,0,DEL,2,Corporate Banking,68334.0,2020-12-22,,Associate Manager,C,100973,2.0,1
Jul-21,10153,23.0,0,DEL,2,Corporate Banking,68334.0,2020-12-22,,Associate Manager,C,154273,2.0,0
Aug-21,10153,23.0,0,DEL,2,Corporate Banking,68334.0,2020-12-22,,Associate Manager,C,148200,4.0,0
Sep-21,10153,23.0,0,DEL,2,Corporate Banking,68334.0,2020-12-22,,Associate Manager,C,60813,,0
Oct-21,10153,23.0,0,DEL,2,Corporate Banking,68334.0,2020-12-22,,Associate Manager,C,249380,3.0,0
Nov-21,10153,23.0,0,DEL,2,Corporate Banking,68334.0,2020-12-22,,Associate Manager,C,97440,2.0,0
Dec-21,10153,23.0,0,DEL,2,Corporate Banking,68334.0,2020-12-22,,Associate Manager,C,90635,2.0,1
Jan-22,10153,23.0,0,DEL,2,Corporate Banking,68334.0,2020-12-22,,Associate Manager,C,144302,1.0,0
Feb-22,10153,23.0,0,DEL,2,Corporate Banking,68334.0,2020-12-22,,Associate Manager,C,23384,2.0,0
Mar-22,10153,23.0,0,DEL,2,Corporate Banking,68334.0,2020-12-22,,Associate Manager,C,-16613,3.0,1
Apr-22,10153,23.0,0,DEL,2,Corporate Banking,,2020-12-22,,Associate Manager,C,35447,4.0,0
May-22,10153,23.0,0,DEL,2,Corporate Banking,68334.0,2020-12-22,,Associate Manager,C,136158,1.0,1
Jun-22,10153,23.0,0,DEL,2,Corporate Banking,68334.0,2020-12-22,,Associate Manager,C,25539,4.0,1
Jul-22,10153,23.0,0,DEL,2,Corporate Banking,68334.0,2020-12-22,,Associate Manager,C,154859,3.0,0
Aug-22,10153,23.0,0,DEL,2,Corporate Banking,68334.0,2020-12-22,,Associate Manager,C,167910,1.0,0
Sep-22,10153,23.0,0,DEL,2,Corporate Banking,68334.0,2020-12-22,,Associate Manager,C,101292,,1
Oct-22,10153,23.0,0,DEL,2,Corporate Banking,68334.0,2020-12-22,,Associate Manager,C,188187,4.0,1
Nov-22,10153,,0,DEL,2,Corporate Banking,68334.0,2020-12-22,,Associate Manager,C,92913,3.0,1
Dec-22,10153,23.0,0,DEL,2,Corporate Banking,68334.0,2020-12-22,,Associate Manager,C,117746,2.0,0
Jan-21,10154,49.0,1,PUN,2,Corporate Banking,45762.0,2018-01-02,,Deputy Manager,B,100549,3.0,1
Feb-21,10154,49.0,1,PUN,2,Corporate Banking,45762.0,2018-01-02,,Deputy Manager,B,196122,1.0,0
Mar-21,10154,49.0,1,PUN,2,Corporate Banking,45762.0,2018-01-02,,Deputy Manager,B,97222,3.0,0
Apr-21,10154,49.0,1,PUN,2,Corporate Banking,45762.0,2018-01-02,,Deputy Manager,B,211478,3.0,1
May-21,10154,49.0,1,PUN,2,Corporate Banking,45762.0,2018-01-02,,Deputy Manager,B,146055,1.0,1
Jun-21,10154,49.0,1,PUN,2,Corporate Banking,45762.0,2018-01-02,,Deputy Manager,B,149946,1.0,0
Jul-21,10154,49.0,1,PUN,2,Corporate Banking,45762.0,2018-01-02,,Deputy Manager,B,158143,3.0,0
Aug-21,10154,49.0,1,PUN,2,Corporate Banking,45762.0,2018-01-02,,Deputy Manager,B,7605,,0
Sep-21,10154,49.0,1,PUN,2,Corporate Banking,45762.0,2018-01-02,,Deputy Manager,B,144410,2.0,0
Oct-21,10154,49.0,1,PUN,2,Corporate Banking,45762.0,2018-01-02,,Deputy Manager,B,49690,4.0,0
